Committee symbol,ballot id,Lamas_code,settlement name,settlement name_Heb,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
7,3038,4000,HAIFA,חיפה,4000,426,229,0,592,419,1,418,24,1,47,0,0,0,11,0,0,0,0,0,0,0,1,20,139,0,0,0,2,0,167,0,0,0,0,0,0,6
7,3039,4000,HAIFA,חיפה,4000,463,8,0,623,407,0,407,18,1,17,0,0,0,12,0,0,1,0,0,0,0,0,28,165,1,0,0,1,0,152,0,0,0,0,0,1,10
7,3040,4000,HAIFA,חיפה,4000,140,196,0,533,339,1,338,21,0,225,0,0,0,1,0,0,0,0,0,0,0,0,1,28,0,0,0,1,0,45,0,0,0,0,0,0,16
7,3041,4000,HAIFA,חיפה,4000,147,224,0,530,278,5,273,7,0,129,0,0,0,1,0,0,0,0,0,0,0,0,17,42,0,0,0,0,0,37,0,0,0,0,0,0,40
7,3042,4000,HAIFA,חיפה,4000,148,99,1,668,406,3,403,11,0,264,0,0,0,0,0,0,0,0,0,0,0,0,37,49,0,1,0,0,0,26,0,0,0,0,0,0,15
7,3043,4000,HAIFA,חיפה,4000,151,249,0,590,330,6,324,10,1,1,0,0,0,10,0,0,0,0,0,0,0,0,64,157,0,0,0,0,0,58,0,0,0,0,0,0,23
7,3044,4000,HAIFA,חיפה,4000,152,227,0,620,349,7,342,7,0,2,0,0,0,10,0,0,0,1,0,0,0,0,50,200,0,1,0,1,0,38,0,0,0,0,0,0,32
7,3045,4000,HAIFA,חיפה,4000,153,34,0,487,257,6,251,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,52,134,0,0,0,0,0,35,0,0,0,0,0,0,19
7,3046,4000,HAIFA,חיפה,4000,154,40,0,660,341,2,339,9,1,3,0,0,0,8,0,0,0,0,0,0,0,0,55,185,0,0,0,2,0,60,0,0,0,1,0,0,15
7,3047,4000,HAIFA,חיפה,4000,155.1,36,0,666,338,2,336,10,4,7,1,0,0,5,0,0,0,0,1,0,0,0,48,152,0,0,0,1,0,84,0,0,0,0,0,0,23
7,3048,4000,HAIFA,חיפה,4000,155.2,36,0,666,328,6,322,10,0,5,0,0,0,9,0,0,0,0,0,0,0,0,76,124,0,0,0,1,0,79,0,0,0,0,0,0,18
7,3049,4000,HAIFA,חיפה,4000,155.3,36,0,666,320,4,316,11,4,10,1,0,0,10,0,0,0,0,0,0,0,0,84,123,0,0,0,0,0,62,0,0,0,0,0,1,10
7,3050,4000,HAIFA,חיפה,4000,155.4,36,0,666,325,6,319,10,2,22,0,0,0,2,0,0,0,0,0,0,0,1,76,110,0,0,0,1,0,67,0,0,0,0,0,0,28
7,3051,4000,HAIFA,חיפה,4000,155.5,36,0,662,322,7,315,14,3,10,0,0,0,4,0,0,0,0,0,0,0,0,72,135,0,0,0,0,0,56,0,0,1,1,0,0,19
7,3052,4000,HAIFA,חיפה,4000,157,34,0,490,228,1,227,7,1,2,0,0,0,4,0,0,0,0,0,0,0,0,44,124,0,0,0,0,0,36,0,0,0,0,0,0,9
7,3053,4000,HAIFA,חיפה,4000,161,249,0,581,270,6,264,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,65,105,0,0,0,1,0,65,0,0,0,0,0,0,18
7,3054,4000,HAIFA,חיפה,4000,162,23,0,565,308,3,305,10,0,4,0,0,0,3,0,0,0,0,0,0,0,0,75,140,1,0,0,2,1,46,0,0,0,0,0,0,23
7,3055,4000,HAIFA,חיפה,4000,163,23,0,594,345,3,342,7,0,1,0,0,0,3,0,0,0,0,1,0,0,0,84,164,0,0,0,1,0,52,0,0,0,0,0,0,29
7,3056,4000,HAIFA,חיפה,4000,164,249,0,672,388,5,383,6,4,5,0,0,0,6,0,0,0,0,0,0,0,0,88,199,0,0,0,1,0,50,0,0,1,0,0,0,23
7,3057,4000,HAIFA,חיפה,4000,165,123,0,536,260,2,258,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56,132,0,0,0,0,0,46,0,0,0,0,0,0,17
7,3058,4000,HAIFA,חיפה,4000,166,123,0,529,337,3,334,14,0,4,0,0,0,9,0,0,0,0,0,0,0,0,77,134,0,0,0,1,0,90,0,0,0,0,0,0,5
7,3059,4000,HAIFA,חיפה,4000,167,40,0,691,355,9,346,12,1,0,0,0,0,5,0,1,0,0,0,0,0,0,43,196,1,0,0,0,1,55,0,0,0,0,0,0,31
7,3060,4000,HAIFA,חיפה,4000,168,123,0,558,332,2,330,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,106,141,0,0,0,0,0,68,0,0,0,0,0,0,5
7,3061,4000,HAIFA,חיפה,4000,270,34,0,524,215,2,213,5,0,6,0,0,0,1,0,0,0,0,0,0,0,0,46,115,0,0,0,2,0,30,0,0,1,0,0,1,6
7,3062,4000,HAIFA,חיפה,4000,272,250,0,552,424,2,422,19,0,40,0,0,0,7,0,0,0,0,0,1,0,0,68,150,0,0,0,2,0,129,0,0,0,0,0,1,5
7,3063,4000,HAIFA,חיפה,4000,300,250,0,563,448,0,448,21,0,52,0,0,0,15,0,0,0,0,0,0,0,0,49,169,0,0,0,0,0,133,0,0,0,0,0,0,9
7,3064,4000,HAIFA,חיפה,4000,439,248,0,741,584,2,582,36,1,27,1,0,0,10,0,0,0,0,0,0,0,0,36,173,0,0,0,0,0,288,0,0,0,0,0,0,10
7,3065,4000,HAIFA,חיפה,4000,441,248,0,639,512,3,509,54,1,14,0,0,0,10,0,0,0,0,0,0,0,0,34,138,0,0,0,1,0,254,0,0,0,0,0,0,3
7,3066,4000,HAIFA,חיפה,4000,466,250,0,658,458,4,454,31,0,40,2,0,0,12,0,0,0,0,0,0,0,0,57,169,0,0,0,2,0,134,0,1,0,0,0,0,6
7,3067,4000,HAIFA,חיפה,4000,960,34,0,296,100,0,100,10,0,22,0,0,0,2,0,1,1,0,0,0,0,0,4,24,0,0,0,0,0,31,0,0,0,0,0,0,5
7,3068,4000,HAIFA,חיפה,4000,966,248,0,618,488,1,487,36,1,16,0,0,0,11,0,0,0,0,0,0,0,0,28,171,0,0,0,0,0,220,0,0,0,0,0,0,4
7,3069,4000,HAIFA,חיפה,4000,968,248,0,589,451,0,451,28,2,29,0,0,0,13,0,0,0,0,0,0,0,0,30,160,0,0,0,2,0,182,0,0,0,0,0,0,5
7,3070,4000,HAIFA,חיפה,4000,201,52,0,650,448,1,447,40,1,5,1,0,0,14,0,0,0,0,0,0,0,0,30,125,0,0,0,0,0,229,0,0,0,0,0,0,2
7,3071,4000,HAIFA,חיפה,4000,202.1,22,0,649,411,1,410,65,0,6,0,0,0,8,0,0,0,0,0,0,0,0,12,84,0,0,0,1,0,234,0,0,0,0,0,0,0
7,3072,4000,HAIFA,חיפה,4000,202.2,22,0,649,414,1,413,72,1,10,2,0,0,2,0,0,0,0,0,0,0,0,8,85,0,0,0,2,0,229,0,0,0,0,0,0,2
7,3073,4000,HAIFA,חיפה,4000,202.3,22,0,649,402,1,401,52,2,15,0,0,0,7,0,0,0,0,0,0,0,1,9,60,0,0,0,0,0,255,0,0,0,0,0,0,0
7,3074,4000,HAIFA,חיפה,4000,202.4,22,0,649,403,3,400,62,1,6,1,0,0,8,0,0,0,0,0,0,0,0,13,48,2,0,0,0,0,255,0,0,0,0,0,0,4
7,3075,4000,HAIFA,חיפה,4000,202.5,22,0,649,413,1,412,63,2,11,1,0,0,5,0,0,0,0,0,0,0,0,7,69,0,0,0,2,0,252,0,0,0,0,0,0,0
7,3076,4000,HAIFA,חיפה,4000,202.6,22,0,649,413,0,413,79,0,5,0,0,0,15,0,0,0,0,0,0,0,0,15,63,0,0,0,0,0,236,0,0,0,0,0,0,0
7,3077,4000,HAIFA,חיפה,4000,202.7,22,0,647,448,1,447,76,1,5,0,0,0,12,0,0,0,0,0,0,0,0,15,64,1,0,0,2,0,271,0,0,0,0,0,0,0
7,3078,4000,HAIFA,חיפה,4000,203.1,17,0,657,355,3,352,42,0,24,0,0,0,10,0,0,0,0,0,0,0,0,19,81,0,0,0,0,0,167,0,0,0,0,0,0,9
7,3079,4000,HAIFA,חיפה,4000,203.2,17,0,657,391,0,391,42,1,39,0,0,0,4,0,0,0,0,0,0,0,0,15,90,1,0,0,0,0,196,0,0,0,0,0,0,3
7,3080,4000,HAIFA,חיפה,4000,203.3,17,0,657,379,1,378,65,2,20,0,0,0,6,0,0,0,0,0,0,0,0,21,68,0,0,0,1,0,187,0,0,0,0,0,0,8
7,3081,4000,HAIFA,חיפה,4000,204,52,0,721,380,2,378,61,0,13,0,0,0,10,0,0,0,0,2,0,0,1,15,76,0,0,0,0,0,193,0,0,0,0,0,0,7
7,3082,4000,HAIFA,חיפה,4000,205,62,0,657,397,1,396,56,1,7,2,0,0,8,0,0,0,0,0,0,0,0,14,49,0,0,1,1,1,252,0,0,0,0,0,0,4
7,3083,4000,HAIFA,חיפה,4000,206,52,0,769,444,3,441,58,1,7,1,0,0,14,0,0,0,0,0,0,0,0,34,111,1,0,0,1,0,212,0,0,0,0,0,0,1
7,3084,4000,HAIFA,חיפה,4000,215,62,0,645,402,2,400,73,0,14,0,0,0,11,0,0,0,0,0,0,0,0,10,59,0,0,0,0,0,232,0,0,0,0,0,1,0
7,3085,4000,HAIFA,חיפה,4000,216,102,0,485,306,2,304,49,1,7,0,0,0,3,0,0,0,0,0,0,0,0,11,45,0,0,0,0,0,187,1,0,0,0,0,0,0
7,3086,4000,HAIFA,חיפה,4000,217,7,0,709,431,1,430,63,1,61,0,0,0,7,0,0,0,0,0,0,0,0,12,72,0,0,0,0,0,214,0,0,0,0,0,0,0
7,3087,4000,HAIFA,חיפה,4000,218,7,0,768,552,0,552,28,0,337,0,0,0,1,0,0,0,0,0,0,0,0,26,56,0,0,0,0,0,102,0,0,1,0,0,0,1
7,3088,4000,HAIFA,חיפה,4000,222,62,0,703,423,0,423,68,2,24,0,0,0,6,0,0,0,0,0,0,0,0,9,65,1,0,0,2,0,244,0,0,0,1,0,0,1
7,3089,4000,HAIFA,חיפה,4000,241,98,0,635,447,0,447,68,0,8,0,0,0,10,0,0,0,0,0,0,0,1,13,89,0,0,0,1,0,256,0,0,0,0,0,0,1
7,3090,4000,HAIFA,חיפה,4000,250,52,0,623,463,0,463,52,2,7,1,0,0,13,0,0,0,0,0,0,0,0,16,105,0,0,0,0,0,261,0,0,0,0,0,0,6
7,3091,4000,HAIFA,חיפה,4000,251,152,0,642,469,1,468,44,2,3,1,0,0,11,0,0,0,0,0,0,0,0,12,85,0,0,0,0,0,308,0,0,0,0,1,0,1
7,3092,4000,HAIFA,חיפה,4000,253,21,0,739,514,2,512,61,0,4,1,0,0,7,0,0,0,0,0,0,0,0,18,107,1,0,0,0,0,310,0,0,2,0,0,0,1
7,3093,4000,HAIFA,חיפה,4000,254,228,0,585,392,1,391,45,0,13,0,0,0,7,0,0,0,0,0,0,0,0,20,73,0,0,0,0,0,230,0,0,0,0,0,0,3
7,3094,4000,HAIFA,חיפה,4000,255,7,0,681,489,6,483,16,0,389,0,0,0,3,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,45,0,0,1,0,0,0,0
7,3095,4000,HAIFA,חיפה,4000,259,62,0,669,326,0,326,26,1,9,1,0,0,8,0,0,0,1,0,0,0,0,26,80,0,0,0,0,0,171,0,0,0,0,0,0,3
7,3096,4000,HAIFA,חיפה,4000,260,124,0,540,276,1,275,42,2,7,1,0,0,9,0,0,0,0,0,0,0,1,23,51,0,0,0,0,0,138,0,0,0,0,0,0,1
7,3097,4000,HAIFA,חיפה,4000,268,247,0,505,325,0,325,38,0,28,0,0,0,5,0,0,0,0,0,0,0,0,13,69,0,1,0,0,0,170,0,0,0,0,0,0,1
7,3098,4000,HAIFA,חיפה,4000,271,7,0,744,500,4,496,12,2,417,0,0,0,1,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,41,0,1,0,0,0,0,0
7,3099,4000,HAIFA,חיפה,4000,302,102,0,458,290,2,288,48,1,5,0,0,0,4,0,0,0,0,0,0,0,0,14,39,0,0,0,0,0,175,0,0,1,0,0,0,1
7,3100,4000,HAIFA,חיפה,4000,322,124,0,512,273,1,272,18,1,11,1,1,0,2,0,0,0,0,0,0,0,0,22,100,0,0,0,0,0,116,0,0,0,0,0,0,0
7,3101,4000,HAIFA,חיפה,4000,180,42,0,620,290,1,289,17,0,3,0,0,0,4,0,0,0,0,0,0,0,0,51,104,0,0,0,0,0,108,0,0,1,0,0,0,1
7,3102,4000,HAIFA,חיפה,4000,184,42,0,594,400,0,400,44,1,3,0,0,0,22,0,0,0,0,0,0,0,0,27,68,1,0,0,0,0,234,0,0,0,0,0,0,0
7,3103,4000,HAIFA,חיפה,4000,186,42,0,495,326,2,324,31,3,0,0,0,0,10,0,0,0,0,0,0,0,0,36,70,0,0,0,0,0,171,0,0,0,0,0,0,3
7,3104,4000,HAIFA,חיפה,4000,193,70,0,739,452,1,451,81,2,10,0,0,0,27,0,0,0,0,0,0,0,0,22,73,0,0,0,4,0,230,0,0,0,0,0,0,2
7,3105,4000,HAIFA,חיפה,4000,195,42,1,513,283,0,283,19,0,3,0,0,0,9,0,0,0,0,0,0,0,0,53,61,0,0,0,0,0,131,0,0,0,0,0,2,5
7,3106,4000,HAIFA,חיפה,4000,199,70,0,725,487,1,486,70,4,5,1,0,0,19,0,0,0,0,0,0,0,0,21,81,1,0,0,0,0,280,0,0,1,0,0,0,3
7,3107,4000,HAIFA,חיפה,4000,200,200,0,579,350,2,348,32,1,5,0,0,0,6,0,0,0,0,0,0,0,0,29,73,1,0,0,0,0,194,0,0,0,0,0,0,7
7,3108,4000,HAIFA,חיפה,4000,240,108,0,604,436,3,433,45,0,1,2,0,0,12,0,0,0,0,0,0,0,0,34,131,0,0,0,0,0,204,1,0,0,0,0,0,3
7,3109,4000,HAIFA,חיפה,4000,246,225,0,638,403,2,401,43,1,9,0,0,0,14,0,0,0,0,0,0,0,0,34,59,1,0,0,0,0,238,0,0,0,0,0,0,2
7,3110,4000,HAIFA,חיפה,4000,247,187,0,711,490,1,489,56,0,1,1,0,0,23,0,0,0,0,0,0,0,0,21,75,1,0,0,0,0,307,0,0,0,0,0,0,4
7,3111,4000,HAIFA,חיפה,4000,262,42,0,448,266,0,266,16,0,1,0,0,0,5,0,0,0,0,0,0,0,0,33,77,0,1,0,2,0,129,0,0,0,0,0,0,2
7,3112,4000,HAIFA,חיפה,4000,273.1,2,0,666,456,0,456,67,1,6,0,0,0,13,0,0,0,0,0,0,0,0,21,121,0,0,0,0,0,223,0,0,0,0,0,0,4
7,3113,4000,HAIFA,חיפה,4000,273.2,2,0,666,438,1,437,54,0,5,0,0,0,11,0,0,0,0,0,0,0,0,28,72,0,0,0,1,0,264,0,0,0,0,0,0,2
7,3114,4000,HAIFA,חיפה,4000,273.3,2,0,666,429,3,426,68,0,9,0,0,0,15,0,0,0,0,0,0,0,0,27,87,0,0,0,0,0,219,0,0,0,0,0,1,0
7,3115,4000,HAIFA,חיפה,4000,273.4,2,0,666,427,2,425,69,5,3,1,0,0,13,0,0,0,0,0,0,0,0,20,84,1,0,0,0,0,226,0,0,0,0,0,0,3
7,3116,4000,HAIFA,חיפה,4000,273.5,2,0,666,449,2,447,63,2,5,4,0,0,13,0,0,0,0,0,0,0,0,42,78,0,0,0,1,0,238,0,0,0,0,0,0,1
7,3117,4000,HAIFA,חיפה,4000,273.6,2,0,665,425,2,423,58,3,7,1,0,0,13,0,0,0,0,0,0,0,0,18,82,0,0,0,0,0,240,0,0,0,0,0,0,1
7,3118,4000,HAIFA,חיפה,4000,364,42,0,562,421,1,420,41,2,5,0,0,0,11,0,0,0,0,0,0,0,0,26,84,0,0,0,0,0,248,0,0,0,0,0,1,2
7,3119,4000,HAIFA,חיפה,4000,365,42,1,620,326,4,322,17,7,0,0,0,0,6,0,0,0,0,0,0,0,0,130,80,0,0,0,0,0,80,0,0,0,0,0,0,2
7,3120,4000,HAIFA,חיפה,4000,425,79,0,631,475,2,473,31,0,5,0,0,0,12,0,0,0,0,0,0,0,0,25,141,0,0,0,1,0,257,0,0,1,0,0,0,0
7,3121,4000,HAIFA,חיפה,4000,428,80,0,677,512,1,511,27,2,1,0,0,0,13,0,0,0,0,0,0,0,0,9,158,0,0,0,0,0,294,0,0,0,0,0,0,7
7,3122,4000,HAIFA,חיפה,4000,429,94,0,549,403,1,402,29,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,120,0,0,0,1,0,232,1,0,0,0,0,0,4
7,3123,4000,HAIFA,חיפה,4000,434,218,0,684,497,2,495,32,2,2,1,0,0,10,0,0,0,0,0,0,0,0,11,139,1,0,0,2,0,293,0,0,0,0,0,0,2
7,3124,4000,HAIFA,חיפה,4000,461,108,0,723,467,2,465,32,2,3,1,0,0,12,0,0,0,0,0,0,0,0,36,111,0,1,0,0,0,262,0,0,0,0,0,1,4
7,3125,4000,HAIFA,חיפה,4000,169,223,0,609,462,1,461,51,4,3,0,0,0,15,0,0,0,0,0,0,0,0,18,80,1,0,0,0,0,280,0,0,0,0,0,0,9
7,3126,4000,HAIFA,חיפה,4000,170,182,0,682,445,0,445,70,5,9,3,0,0,34,0,1,1,0,0,0,0,0,13,67,0,0,0,0,0,239,0,0,0,0,0,1,2
7,3127,4000,HAIFA,חיפה,4000,171,241,0,724,546,2,544,57,0,3,2,0,0,14,0,0,0,0,0,0,0,0,27,122,0,0,0,0,0,318,0,0,0,0,0,0,1
7,3128,4000,HAIFA,חיפה,4000,172,97,0,433,296,2,294,13,3,5,0,0,0,14,0,0,0,0,0,0,0,1,18,92,0,0,0,0,0,142,0,0,0,0,0,0,6
7,3129,4000,HAIFA,חיפה,4000,175,182,0,581,431,1,430,55,3,1,1,0,0,31,0,0,0,0,0,0,0,1,13,73,0,0,0,1,0,248,0,0,0,0,0,0,3
7,3130,4000,HAIFA,חיפה,4000,176.1,43,0,682,468,2,466,63,7,3,0,0,0,16,0,0,0,0,0,0,0,0,14,103,0,0,0,1,0,251,0,0,0,0,0,0,8
7,3131,4000,HAIFA,חיפה,4000,176.2,43,0,682,448,8,440,56,3,3,1,0,0,31,0,0,0,0,0,0,0,0,16,73,1,0,0,1,0,254,1,0,0,0,0,0,0
7,3132,4000,HAIFA,חיפה,4000,176.3,43,0,682,437,1,436,51,3,6,0,0,0,32,1,0,0,0,0,0,0,0,15,83,2,0,0,1,0,237,0,0,0,0,0,0,5
7,3133,4000,HAIFA,חיפה,4000,176.4,43,0,682,440,1,439,62,3,6,0,0,0,21,0,0,0,0,0,0,0,0,19,79,0,0,0,1,0,243,0,0,0,0,0,0,5
7,3134,4000,HAIFA,חיפה,4000,176.5,43,0,682,404,1,403,47,4,4,0,0,0,20,0,0,0,0,0,0,0,0,22,70,0,0,0,1,0,234,0,0,0,0,0,0,1
7,3135,4000,HAIFA,חיפה,4000,176.6,43,0,680,459,0,459,52,10,2,0,0,0,29,0,0,0,0,0,0,0,0,19,70,0,0,0,0,0,276,0,0,0,0,0,0,1
7,3136,4000,HAIFA,חיפה,4000,178,191,0,568,382,5,377,63,1,5,0,0,0,21,0,0,0,0,0,0,0,0,12,61,0,0,0,0,0,214,0,0,0,0,0,0,0
7,3137,4000,HAIFA,חיפה,4000,179,9,0,482,348,1,347,33,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,71,0,0,0,0,0,223,0,0,0,0,0,0,0
7,3138,4000,HAIFA,חיפה,4000,182,243,0,686,458,2,456,44,0,6,0,0,0,31,0,0,0,0,0,0,0,0,16,94,0,0,0,0,0,265,0,0,0,0,0,0,0
7,3139,4000,HAIFA,חיפה,4000,183,96,0,693,419,1,418,46,3,8,0,0,0,25,0,0,0,0,0,0,0,0,25,87,0,0,0,2,0,221,0,0,0,0,0,0,1
7,3140,4000,HAIFA,חיפה,4000,187,9,0,562,358,0,358,61,1,5,0,0,0,12,0,1,0,0,0,0,0,0,18,66,0,0,0,0,0,189,1,0,0,0,1,0,3
7,3141,4000,HAIFA,חיפה,4000,188,257,0,591,421,2,419,31,1,5,0,0,0,18,0,0,0,1,0,0,0,0,15,90,1,0,0,1,0,251,0,0,0,0,0,0,5
7,3142,4000,HAIFA,חיפה,4000,190,211,0,537,412,0,412,36,1,8,0,0,0,9,0,0,0,0,0,0,0,0,14,84,0,0,0,0,0,258,1,0,0,0,0,0,1
7,3143,4000,HAIFA,חיפה,4000,194,6,0,536,355,0,355,46,1,6,0,0,0,12,0,0,0,0,0,0,0,0,23,82,0,0,0,0,0,181,0,0,0,0,0,0,4
7,3144,4000,HAIFA,חיפה,4000,196,242,0,631,370,1,369,49,3,7,0,0,0,11,0,0,0,0,0,0,0,0,4,69,0,0,0,1,0,221,0,2,0,0,0,0,2
7,3145,4000,HAIFA,חיפה,4000,197,257,0,718,489,1,488,63,2,3,1,0,0,16,0,0,0,0,0,0,0,0,30,102,0,0,0,0,0,269,0,0,0,0,0,0,2
7,3146,4000,HAIFA,חיפה,4000,207,6,0,758,537,3,534,60,2,4,0,0,0,30,0,0,0,0,0,0,0,0,24,123,0,0,0,0,0,288,0,0,0,0,1,0,2
7,3147,4000,HAIFA,חיפה,4000,263,6,0,630,392,0,392,58,5,5,0,0,0,18,0,0,0,0,0,0,0,0,17,66,0,0,0,2,0,221,0,0,0,0,0,0,0
7,3148,4000,HAIFA,חיפה,4000,269,9,0,610,455,0,455,27,1,3,0,0,0,31,0,0,0,0,0,0,0,1,25,127,0,0,0,1,0,238,0,0,0,0,0,0,1
7,3149,4000,HAIFA,חיפה,4000,359,9,0,522,383,0,383,40,1,1,0,0,0,9,0,0,0,0,0,0,0,0,23,81,0,0,0,0,0,225,0,0,0,0,0,0,3
7,3150,4000,HAIFA,חיפה,4000,363,9,0,542,397,0,397,28,2,1,0,0,0,2,0,0,0,1,1,0,0,0,22,91,0,0,0,0,0,247,0,0,0,0,0,0,2
7,3151,4000,HAIFA,חיפה,4000,449,182,0,493,338,2,336,56,0,4,0,0,0,13,0,0,0,0,0,0,0,0,10,46,0,0,0,0,0,206,0,0,0,0,0,0,1
7,3152,4000,HAIFA,חיפה,4000,451,182,0,581,415,0,415,48,1,4,0,0,0,17,0,0,0,0,0,0,0,0,21,81,0,0,0,0,0,242,0,0,0,0,0,0,1
7,3153,4000,HAIFA,חיפה,4000,452,182,0,489,379,0,379,43,0,3,0,0,0,24,0,0,0,0,0,0,0,0,17,71,0,0,0,0,0,221,0,0,0,0,0,0,0
7,3154,4000,HAIFA,חיפה,4000,102,222,0,605,444,1,443,24,0,2,0,0,0,11,1,0,0,0,0,0,0,0,28,102,0,0,0,2,0,271,0,0,0,0,0,0,2
7,3155,4000,HAIFA,חיפה,4000,173,193,0,640,444,4,440,51,0,3,0,0,0,14,0,0,0,0,0,0,0,0,18,82,0,0,0,0,0,272,0,0,0,0,0,0,0
7,3156,4000,HAIFA,חיפה,4000,174,235,0,690,467,0,467,52,1,4,0,0,0,12,0,0,0,0,0,0,0,0,30,103,0,0,0,1,0,263,0,0,0,0,0,0,1
7,3157,4000,HAIFA,חיפה,4000,177,235,0,757,562,1,561,47,0,9,1,0,0,7,0,0,0,0,0,0,0,1,24,142,0,0,0,0,0,328,0,0,0,0,0,0,2
7,3158,4000,HAIFA,חיפה,4000,189,95,0,761,489,1,488,65,1,2,0,0,0,15,0,0,0,0,0,0,0,1,23,96,0,0,0,1,0,284,0,0,0,0,0,0,0
7,3159,4000,HAIFA,חיפה,4000,198,39,0,728,274,1,273,28,0,3,3,0,0,10,0,0,0,0,0,0,0,0,51,76,0,0,0,0,0,99,0,0,1,0,0,0,2
7,3160,4000,HAIFA,חיפה,4000,358,222,0,655,476,1,475,51,0,8,0,0,0,16,0,0,0,0,0,0,0,0,22,95,0,0,0,0,0,281,0,0,0,0,0,1,1
7,3161,4000,HAIFA,חיפה,4000,368,76,0,532,391,3,388,31,1,1,0,0,0,7,0,0,0,0,0,0,1,1,38,96,2,0,0,0,0,208,0,0,0,0,0,0,2
7,3162,4000,HAIFA,חיפה,4000,369,181,0,666,476,1,475,27,3,4,0,0,0,16,0,0,0,0,0,0,0,0,45,144,0,0,0,0,0,232,0,0,0,0,0,0,4
7,3163,4000,HAIFA,חיפה,4000,370,181,0,673,495,3,492,55,0,0,0,0,0,13,0,0,0,0,0,0,0,0,33,123,0,0,0,4,0,262,0,0,0,0,0,0,2
7,3164,4000,HAIFA,חיפה,4000,371,76,0,699,459,1,458,44,0,0,0,0,0,8,0,0,0,0,0,0,0,0,37,108,0,0,0,0,0,258,0,0,0,0,0,1,2
7,3165,4000,HAIFA,חיפה,4000,372,138,0,685,500,1,499,44,2,0,0,0,0,21,0,0,0,0,0,0,0,0,30,140,0,0,0,0,0,259,0,0,0,0,0,0,3
7,3166,4000,HAIFA,חיפה,4000,373,222,0,682,491,0,491,45,5,1,0,0,0,14,0,0,0,0,0,0,0,0,33,130,0,0,0,0,0,257,0,1,0,0,0,0,5
7,3167,4000,HAIFA,חיפה,4000,409,75,1,632,408,3,405,49,13,2,1,0,0,18,0,0,0,0,0,0,0,0,25,103,0,0,0,0,0,184,1,0,0,0,0,0,9
7,3168,4000,HAIFA,חיפה,4000,410,75,0,468,315,0,315,58,0,5,0,0,0,3,0,0,0,0,0,0,0,0,15,46,0,0,0,0,0,186,0,0,0,0,0,0,2
7,3169,4000,HAIFA,חיפה,4000,413,39,0,654,374,1,373,34,1,2,2,0,0,7,0,0,0,0,0,0,0,0,54,110,0,0,0,0,0,159,1,0,0,0,0,0,3
7,3170,4000,HAIFA,חיפה,4000,415,39,0,635,375,0,375,29,1,4,1,0,0,12,0,0,0,0,0,0,0,0,58,89,0,0,0,0,0,178,0,0,0,0,0,0,3
7,3171,4000,HAIFA,חיפה,4000,420,138,0,582,262,1,261,23,3,2,1,0,0,6,0,0,0,0,0,0,0,0,29,68,1,0,0,0,0,126,0,0,0,0,0,1,1
7,3172,4000,HAIFA,חיפה,4000,438,76,0,684,514,1,513,33,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,155,0,0,0,1,0,292,0,0,0,0,0,0,7
7,3173,4000,HAIFA,חיפה,4000,445,39,0,709,333,3,330,45,1,2,0,0,0,7,0,0,0,0,0,0,0,0,50,90,0,0,0,1,0,131,1,0,0,0,0,0,2
7,3174,4000,HAIFA,חיפה,4000,446,75,0,438,276,0,276,33,0,2,0,0,0,11,0,0,0,0,0,0,0,0,14,63,3,0,0,0,0,144,0,0,1,0,0,0,5
7,3175,4000,HAIFA,חיפה,4000,450,180,0,638,444,0,444,44,3,3,0,0,0,19,0,0,0,0,0,0,0,0,32,81,0,0,0,0,0,259,0,0,0,0,0,0,3
7,3176,4000,HAIFA,חיפה,4000,453,194,0,663,497,0,497,32,0,5,0,0,0,5,0,0,0,0,0,0,0,0,20,131,2,0,0,0,0,300,0,0,0,0,0,0,2
7,3177,4000,HAIFA,חיפה,4000,454,235,0,622,448,0,448,36,0,6,0,0,0,9,0,0,0,0,0,0,0,0,15,105,0,0,0,1,0,275,0,0,0,0,0,0,1
7,3178,4000,HAIFA,חיפה,4000,455,194,0,437,310,0,310,27,0,2,0,0,0,9,0,0,0,0,0,0,0,0,9,58,0,0,0,0,0,205,0,0,0,0,0,0,0
7,3179,4000,HAIFA,חיפה,4000,456,222,0,607,461,1,460,32,1,5,0,0,0,13,1,0,0,0,0,0,0,0,23,88,0,0,0,2,0,290,0,0,0,0,0,0,5
7,3180,4000,HAIFA,חיפה,4000,462,75,0,501,367,0,367,22,3,1,0,0,0,15,0,0,0,0,0,0,0,0,17,130,0,0,0,0,0,174,0,0,0,0,0,0,5
