Committee symbol,ballot id,settlement name,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
18,9728,Beer Sheva,9000,247.6,68,0,630,395,0,395,27,1,1,0,0,0,20,0,0,0,0,0,0,0,0,33,184,0,0,0,2,0,109,0,0,0,0,0,0,18
18,9729,Beer Sheva,9000,247.7,68,0,627,436,0,436,26,2,0,0,0,0,28,0,0,0,0,0,0,0,0,40,197,1,0,0,0,0,129,0,0,0,0,0,1,12
18,9730,Beer Sheva,9000,254.0,37,0,657,381,5,376,14,2,1,1,0,0,8,0,0,0,0,0,0,0,0,87,168,1,0,0,0,0,50,1,0,4,0,0,0,39
18,9731,Beer Sheva,9000,256.0,56,0,529,405,0,405,8,4,0,0,0,0,24,0,0,0,0,0,0,0,0,16,235,0,0,0,3,0,94,0,0,0,0,0,0,21
18,9732,Beer Sheva,9000,271.0,56,0,648,495,4,491,9,2,5,1,0,0,34,0,0,0,0,0,0,0,0,20,291,1,1,0,4,0,93,0,0,0,0,0,0,30
18,9733,Beer Sheva,9000,275.0,56,0,531,402,0,402,11,1,5,0,0,0,31,0,0,0,0,0,0,0,0,9,241,0,0,0,1,0,92,0,0,0,0,0,0,11
18,9734,Beer Sheva,9000,290.0,19,0,657,323,8,315,13,6,6,0,0,0,2,0,0,0,0,0,0,0,0,153,79,1,0,0,0,0,40,0,0,2,0,0,0,13
18,9735,Beer Sheva,9000,291.0,21,0,730,549,0,549,22,1,1,1,0,0,21,0,0,0,0,0,0,0,0,34,309,0,0,0,2,0,123,0,0,0,0,0,0,35
18,9736,Beer Sheva,9000,292.0,37,0,786,543,3,540,13,7,2,1,0,0,31,0,0,0,0,0,0,0,0,38,336,0,0,0,2,0,86,1,0,0,0,0,0,23
18,9737,Beer Sheva,9000,293.0,37,0,707,512,2,510,13,3,6,0,0,0,15,0,0,0,0,0,0,0,1,39,280,1,0,0,1,0,112,0,0,0,0,0,0,39
18,9738,Beer Sheva,9000,295.0,111,0,631,483,5,478,6,2,0,0,0,0,16,0,0,0,0,0,0,0,0,30,304,1,0,0,0,0,89,0,0,0,0,0,0,30
18,9739,Beer Sheva,9000,296.0,111,1,690,496,0,496,6,10,0,0,0,0,18,0,0,0,0,0,0,0,0,25,320,0,0,0,2,0,80,0,0,0,0,0,0,35
18,9740,Beer Sheva,9000,299.0,111,0,496,377,2,375,12,0,0,0,0,0,13,0,0,0,0,0,0,1,0,13,241,0,0,0,2,0,64,0,0,0,0,0,0,29
18,9741,Beer Sheva,9000,301.0,111,0,667,494,2,492,15,0,1,0,0,0,25,0,0,0,0,0,0,0,0,38,292,1,0,0,3,0,86,0,0,0,0,0,0,31
11,5213,Isaac's wells,450,1.0,2,0,396,280,5,275,13,2,2,1,0,0,126,0,0,0,0,0,0,0,0,3,57,2,0,0,1,0,66,0,1,0,0,0,0,1
10,4743,in Arothim,697,1.0,1,0,700,543,1,542,70,4,2,0,0,0,21,0,0,0,0,0,0,0,0,13,77,1,2,0,0,1,349,0,0,0,0,0,0,2
18,9745,Barry,399,1.0,1,0,419,335,0,335,156,1,3,0,0,0,5,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,152,0,0,0,0,0,0,0
18,9746,Barry,399,2.0,1,0,433,334,0,334,135,0,6,0,0,0,4,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,166,0,0,0,0,0,0,0
6,2260,Bustan Hagalil,559,1.0,1,0,713,551,1,550,46,0,0,2,0,0,9,0,0,0,0,0,0,0,0,11,182,0,0,0,1,0,279,0,0,0,0,0,0,20
5,2072,Buaina Nojidat,482,1.0,7,0,733,497,4,493,7,0,482,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
5,2073,Buaina Nojidat,482,2.0,2,0,698,467,2,465,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
5,2074,Buaina Nojidat,482,3.0,5,0,699,418,4,414,9,0,354,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,36,1,0,1,0,0,0,2
5,2075,Buaina Nojidat,482,4.0,1,0,744,539,1,538,58,0,473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1
5,2076,Buaina Nojidat,482,5.0,5,0,719,431,1,430,10,0,381,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,27,0,0,0,0,1,0,1
5,2077,Buaina Nojidat,482,6.0,6,0,753,545,2,543,4,1,522,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,2
5,2078,Buaina Nojidat,482,7.0,2,0,744,494,6,488,18,0,452,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,12,1,0,0,0,0,0,1
5,2079,Buaina Nojidat,482,8.0,2,0,708,452,5,447,1,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2080,Buaina Nojidat,482,9.0,5,0,764,480,1,479,7,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,16,0,0,1,1,0,2,2
3,1286,Buqaata,4001,1.0,2,0,567,76,0,76,12,0,2,0,0,0,16,0,0,0,0,0,0,0,1,4,18,0,0,0,0,0,20,0,0,0,0,0,0,3
10,4744,Borgata,698,1.0,1,0,490,372,0,372,26,0,0,0,0,0,8,0,0,0,0,0,1,0,0,5,79,0,0,0,1,0,242,0,0,0,0,0,0,10
10,4745,Borgata,698,2.0,1,0,313,245,0,245,22,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,52,0,0,0,0,0,150,0,0,0,0,0,0,6
10,4681,test,2043,1.0,1,0,591,461,0,461,85,0,4,0,0,0,7,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,315,0,0,0,0,0,0,1
18,9392,trustfulness,762,1.0,1,0,609,476,3,473,5,7,0,0,0,0,32,0,0,0,0,0,0,0,0,2,300,0,0,0,3,0,34,0,0,0,0,0,0,90
17,9130,Bitzron,234,1.0,1,0,462,381,3,378,32,2,2,0,0,0,9,0,0,0,0,0,0,0,0,5,56,0,0,0,2,0,268,0,0,0,0,0,0,2
17,9131,Bitzron,234,2.0,1,0,427,334,1,333,42,2,0,0,0,0,5,0,0,0,0,0,0,0,0,7,51,0,0,0,0,0,226,0,0,0,0,0,0,0
6,2686,Bir Almaksur,998,1.0,4,0,657,357,4,353,23,0,245,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,58,1,1,0,0,0,0,0
6,2687,Bir Almaksur,998,2.0,4,0,687,395,3,392,18,0,312,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,51,0,0,0,0,0,0,1
6,2688,Bir Almaksur,998,3.0,3,0,760,411,1,410,41,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,2,71,0,0,0,0,0,1,1
6,2689,Bir Almaksur,998,4.0,1,0,717,371,4,367,27,0,269,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,1,0,0,0,49,1,0,0,0,0,0,0
6,2690,Bir Almaksur,998,5.0,1,0,712,406,1,405,12,0,346,0,0,0,2,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,29,0,0,0,0,0,1,0
6,2691,Bir Almaksur,998,6.0,3,0,716,389,3,386,13,0,334,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,26,0,0,0,0,0,0,0
6,2692,Bir Almaksur,998,7.0,3,0,790,465,0,465,12,0,400,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,30,0,1,0,1,0,0,0
6,2693,Bir Almaksur,998,8.0,3,0,658,382,2,380,11,0,333,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,18,0,1,0,0,0,1,1
6,2694,Bir Almaksur,998,9.0,1,0,790,406,3,403,6,0,366,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,17,0,0,0,0,0,0,0
18,9911,Bir HaDag,1348,1.0,1,0,556,433,2,431,0,0,423,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
18,9912,Bir HaDag,1348,2.0,1,0,657,491,1,490,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3,1122,Byria,368,1.0,1,0,596,429,0,429,10,18,0,0,0,0,29,0,0,0,0,0,0,0,0,3,261,0,0,0,4,0,36,0,0,0,0,0,0,68
9,3745,Beit Oren,317,1.0,1,0,321,208,1,207,50,1,1,1,0,0,4,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0,125,0,0,0,0,1,0,0
2,673,Bethel,3574,1.1,4,0,625,492,1,491,0,36,1,0,0,0,322,0,0,0,0,0,0,0,0,1,108,0,0,0,9,0,1,0,0,0,0,0,0,13
2,674,Bethel,3574,1.2,4,0,625,517,6,511,1,20,1,0,0,0,351,0,1,0,0,0,0,0,0,0,106,1,0,0,13,0,0,0,0,0,0,0,0,17
2,675,Bethel,3574,1.3,4,0,623,509,0,509,2,43,0,1,0,0,306,0,0,0,0,0,0,0,0,1,125,0,0,0,18,0,2,0,0,0,0,0,0,11
2,676,Bethel,3574,2.0,2,0,701,572,1,571,1,36,0,0,0,0,422,0,0,0,0,0,0,1,0,0,84,0,0,0,13,0,2,0,0,0,0,0,0,12
2,677,Bethel,3574,4.0,2,0,786,602,1,601,0,41,0,1,0,0,410,0,0,0,0,0,0,0,0,1,102,0,0,0,26,0,0,0,0,0,0,0,0,20
13,6389,Beit Elazari,562,1.0,1,0,514,402,2,400,37,4,0,1,0,0,8,0,0,0,0,0,0,0,0,8,138,0,0,0,5,0,194,0,0,0,0,0,0,5
13,6390,Beit Elazari,562,2.0,1,0,533,423,0,423,36,2,3,1,0,0,10,0,0,0,0,0,0,0,0,12,108,0,0,0,1,0,244,1,0,0,0,0,0,5
5,1626,Alpha house,95,1.0,1,1,598,416,1,415,101,0,4,2,0,0,9,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,265,1,0,0,0,0,0,5
19,10179,Beit Arye,3652,1.0,2,0,411,305,0,305,5,4,0,0,0,0,26,0,0,0,0,0,0,0,0,20,152,0,0,0,3,0,81,2,0,0,0,0,0,12
19,10180,Beit Arye,3652,5.1,1,0,628,466,0,466,9,1,0,1,0,0,23,0,0,0,0,0,0,0,0,23,260,0,0,0,0,0,137,0,0,0,0,0,0,12
19,10181,Beit Arye,3652,5.2,1,0,628,441,0,441,8,2,1,1,0,0,42,0,0,0,0,0,0,0,0,24,233,0,0,0,4,0,105,0,0,0,0,0,1,20
19,10182,Beit Arye,3652,5.3,1,0,628,475,3,472,15,1,0,2,0,0,45,0,0,0,0,0,0,0,0,11,257,1,0,0,3,0,127,1,0,0,0,0,0,9
19,10183,Beit Arye,3652,5.4,1,0,628,439,0,439,9,1,0,1,0,0,47,0,0,0,0,0,0,0,0,15,239,1,0,0,2,0,115,0,0,0,0,0,0,9
19,10184,Beit Arye,3652,101.0,101,0,710,522,4,518,13,15,0,3,0,0,55,0,0,0,0,0,0,0,0,16,312,0,0,0,5,0,66,0,0,0,0,0,0,33
6,2404,garden House,480,1.0,4,0,739,365,5,360,94,2,31,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,155,0,0,0,0,0,0,0
6,2405,garden House,480,2.0,7,0,707,333,6,327,88,0,35,0,0,0,0,0,0,1,0,0,0,0,0,40,17,0,0,0,0,0,142,1,0,0,0,0,0,3
6,2406,garden House,480,3.0,1,0,745,387,1,386,76,0,47,0,0,0,0,0,0,0,1,0,0,0,0,52,37,1,0,0,0,0,170,1,0,0,0,0,0,1
6,2407,garden House,480,4.0,2,0,759,338,3,335,61,1,33,0,0,0,0,0,0,0,0,0,0,0,1,43,35,0,0,0,0,0,159,0,0,0,0,0,1,1
6,2408,garden House,480,5.0,1,0,727,329,1,328,50,1,27,0,0,0,0,0,0,0,0,0,0,0,0,38,31,0,0,0,0,1,180,0,0,0,0,0,0,0
6,2409,garden House,480,6.0,2,0,763,421,1,420,65,0,29,0,0,0,0,1,0,0,0,0,0,1,0,43,31,0,0,0,0,0,250,0,0,0,0,0,0,0
6,2410,garden House,480,7.0,3,0,723,319,3,316,43,0,55,0,0,0,0,0,0,0,0,0,0,0,2,83,20,2,0,0,0,0,111,0,0,0,0,0,0,0
6,2411,garden House,480,8.0,3,0,739,367,1,366,113,0,31,0,0,0,1,0,0,0,0,0,0,0,0,33,17,0,0,0,1,0,170,0,0,0,0,0,0,0
6,2412,garden House,480,9.0,7,1,709,351,5,346,113,0,27,0,0,0,2,0,0,0,0,0,0,0,0,44,17,0,1,0,0,0,141,0,0,0,0,0,0,1
6,2413,garden House,480,10.0,4,0,716,373,5,368,72,0,29,0,0,0,0,0,0,0,1,0,0,1,1,71,19,1,0,0,0,0,171,0,0,0,0,0,2,0
6,2414,garden House,480,11.0,8,0,711,379,2,377,88,0,45,0,0,0,0,0,0,0,0,0,0,0,1,47,36,0,0,0,1,1,155,0,0,0,0,0,2,1
6,2415,garden House,480,12.0,8,0,675,349,1,348,85,1,43,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,0,0,1,0,146,1,0,0,0,0,1,0
17,9132,Beit Guvrin,619,1.0,1,0,290,230,1,229,68,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,145,0,0,0,0,0,0,0
13,6498,Beit Gamliel,571,1.0,3,0,379,291,0,291,3,2,0,1,0,0,133,0,0,0,0,0,0,0,0,3,98,1,0,0,6,0,25,0,0,0,0,0,0,19
13,6499,Beit Gamliel,571,2.0,3,0,395,317,0,317,3,15,1,0,0,0,144,0,0,0,0,0,0,0,0,4,108,0,0,0,1,0,29,0,0,0,0,0,0,12
12,5674,Beit Dagan,466,1.0,2,0,662,500,2,498,21,7,3,0,0,0,26,0,0,0,0,0,0,0,0,19,197,0,0,0,1,0,200,0,0,0,0,0,0,24
12,5675,Beit Dagan,466,2.0,2,0,571,429,0,429,9,13,0,0,0,0,21,0,0,0,0,0,0,0,0,4,282,0,0,0,5,0,47,0,0,0,0,0,0,48
12,5676,Beit Dagan,466,3.0,3,0,598,452,1,451,14,6,0,0,0,0,21,0,0,0,0,0,0,0,0,14,210,0,0,0,0,0,166,0,0,0,0,0,0,20
12,5677,Beit Dagan,466,4.0,5,0,646,469,3,466,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,12,312,0,0,0,3,0,50,0,0,0,0,1,1,64
12,5678,Beit Dagan,466,5.0,2,0,668,528,1,527,17,10,0,1,0,0,28,0,0,0,0,0,0,0,0,7,310,0,0,0,0,0,84,0,0,0,0,0,0,70
12,5679,Beit Dagan,466,6.0,5,0,671,488,7,481,18,7,0,0,0,0,18,0,0,0,0,0,0,0,0,20,295,0,0,0,3,0,61,0,0,0,0,0,0,59
12,5680,Beit Dagan,466,7.0,7,0,622,474,0,474,40,5,0,0,0,0,18,0,0,0,0,0,0,0,0,14,175,2,0,0,3,1,205,0,0,0,0,0,0,11
12,5681,Beit Dagan,466,8.0,3,0,671,492,5,487,17,3,1,2,0,0,25,0,0,0,0,0,0,0,0,13,215,0,0,0,4,0,182,0,0,1,0,0,1,23
18,9393,Capricorn House,723,1.0,2,0,575,471,2,469,2,17,0,1,0,0,30,0,0,0,0,0,0,0,0,1,366,0,0,0,5,0,2,0,0,0,0,0,0,45
10,4542,Beit Halevi,373,1.0,1,0,538,426,2,424,69,1,3,1,0,0,5,0,0,0,0,0,0,0,0,15,51,0,1,0,0,0,275,1,0,0,0,0,0,2
3,1229,Beit Hillel,322,1.0,1,0,559,390,3,387,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,37,1,0,0,0,0,274,0,0,0,0,0,0,3
6,2208,The valley house,572,1.0,1,0,501,337,0,337,113,0,3,1,0,0,1,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,186,0,0,0,0,0,0,0
2,1053,The willow house,3645,1.0,2,0,175,142,0,142,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,55,0,0,0,0,0,41,0,0,0,0,0,0,3
5,1627,The method house,242,1.0,1,0,546,395,4,391,78,0,1,0,0,0,12,0,0,0,0,0,0,0,0,9,39,0,0,0,1,0,250,0,0,0,0,0,0,1
5,1628,The method house,242,2.0,1,0,499,366,1,365,68,2,0,0,0,0,10,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,258,0,0,0,0,1,0,1
5,1876,Beit Zid,353,1.0,4,0,113,74,1,73,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,41,0,0,5,1,0,0,1
2,747,Olive House,710,1.0,2,0,582,427,0,427,90,6,5,1,0,0,37,0,0,0,0,0,0,0,0,10,97,0,0,0,1,0,167,0,0,0,0,0,0,13
2,748,Olive House,710,2.0,2,0,603,448,0,448,108,2,3,2,0,0,20,0,0,0,0,0,0,0,0,4,73,0,0,0,1,0,234,0,0,0,0,0,0,1
4,1376,A seed house,143,1.0,1,0,603,372,0,372,117,1,2,0,1,0,4,0,0,0,0,0,0,0,0,5,20,0,0,0,1,0,221,0,0,0,0,0,0,0
2,678,Beit Horon,3575,1.1,1,0,413,339,1,338,6,6,0,0,0,0,140,0,0,0,0,0,0,0,0,6,143,0,0,0,2,0,21,0,0,0,0,0,0,14
2,679,Beit Horon,3575,1.2,1,0,413,350,1,349,0,6,0,0,0,0,134,0,0,0,0,0,0,0,0,4,167,0,0,0,4,0,5,0,0,0,0,0,0,29
10,4511,Liberty House,877,1.0,1,0,610,470,1,469,103,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,346,1,0,0,0,0,0,0
13,6391,House of parts,2033,1.0,1,0,455,378,2,376,1,349,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,8
13,6326,Beit Hanan,159,1.0,1,0,521,402,0,402,52,0,2,0,0,0,8,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,268,0,0,0,0,0,0,2
9,3746,House of Hanania,800,1.0,1,0,612,461,0,461,48,1,3,1,0,0,10,0,0,0,0,0,0,0,0,21,59,0,0,0,1,0,311,1,0,0,0,0,0,5
12,5682,House of Hasmoneans,1050,1.0,1,0,753,582,0,582,50,1,1,0,0,0,15,0,0,0,0,0,0,0,0,16,224,0,0,0,3,0,261,1,0,0,0,1,0,9
12,5683,House of Hasmoneans,1050,2.0,1,0,733,540,0,540,33,1,0,1,0,0,20,0,0,0,0,0,0,0,0,10,207,0,0,0,0,0,259,0,0,0,0,0,0,9
10,4636,Beit Yehoshua,288,1.0,1,0,713,536,2,534,85,2,1,2,0,0,13,0,0,0,0,0,0,0,0,7,65,1,0,0,0,0,357,0,0,0,0,0,0,1
5,1629,Beit Yosef,265,1.0,2,0,367,251,1,250,9,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,179,0,0,0,2,1,17,0,0,0,0,0,0,34
10,4512,Beit Yanai,200,1.0,1,0,297,192,0,192,31,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,138,0,0,0,0,0,0,0
10,4543,Beit Yitzhak Shaar Hafer,326,1.0,1,0,548,417,0,417,52,0,1,0,0,0,4,0,0,0,0,0,0,0,0,8,38,0,0,0,1,0,312,0,0,0,0,0,0,1
10,4544,Beit Yitzhak Shaar Hafer,326,2.0,1,0,524,409,1,408,40,1,1,0,0,0,9,0,0,0,0,0,0,0,0,12,54,0,0,0,0,0,290,0,0,0,0,0,0,1
10,4545,Beit Yitzhak Shaar Hafer,326,3.0,1,0,559,426,0,426,46,3,3,1,0,0,13,0,0,0,0,0,0,0,0,7,43,0,0,0,2,0,306,0,0,0,0,0,0,2
5,1877,Bethlehem of Galilee,430,1.0,1,0,630,456,0,456,69,1,4,0,0,0,9,0,1,0,0,0,0,0,0,4,64,1,0,0,0,0,300,0,0,0,0,0,0,3
2,749,Beit Meir,751,1.0,1,0,364,267,1,266,2,28,0,1,1,0,69,0,0,0,0,0,0,0,0,0,113,0,0,0,2,0,15,0,0,0,0,0,0,35
12,5684,Beit Nehemiah,784,1.0,1,0,622,471,4,467,63,2,3,1,0,0,14,0,0,0,0,0,0,0,0,5,166,1,0,0,2,0,205,0,0,0,0,0,0,5
17,9133,Beit Nir,16,1.0,1,0,440,343,0,343,142,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,10,1,0,0,1,0,179,0,0,0,0,0,0,1
2,750,A cash register house,672,1.0,1,0,472,359,0,359,48,2,4,0,0,0,13,0,0,0,0,0,0,0,0,9,118,0,0,0,2,0,143,0,0,0,0,0,0,20
13,6327,working house,202,1.0,1,0,250,187,0,187,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,131,0,0,0,0,0,0,0
12,5685,Beit Uziel,301,1.0,1,0,461,353,0,353,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,175,0,0,0,8,0,95,0,0,0,0,0,0,32
17,9134,Beit Ezra,756,1.0,1,0,365,275,1,274,20,2,0,0,0,0,6,0,0,0,0,0,0,0,0,7,108,0,1,0,1,0,108,0,0,0,0,0,0,21
17,9135,Beit Ezra,756,2.0,1,0,463,352,0,352,18,1,0,1,0,0,20,0,0,0,0,0,0,0,0,10,145,2,0,0,1,0,130,0,0,0,0,0,0,24
12,5686,Beit Arif,604,1.0,1,0,738,585,5,580,17,9,1,0,0,0,32,0,0,0,0,0,0,0,0,2,347,0,0,0,6,0,115,0,0,0,0,0,0,51
9,3747,Beit Zvi,212,1.0,1,0,68,33,0,33,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4
18,10073,Beit Kama,598,1.0,1,0,675,545,1,544,144,1,3,2,0,0,5,0,0,0,0,0,0,0,0,16,66,0,0,0,1,0,305,0,0,0,0,0,0,1
4,1400,Beit Keshet,365,1.0,1,0,476,344,0,344,116,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,200,0,0,0,0,0,0,0
13,6500,Beit Raban,848,1.0,1,0,331,248,0,248,0,13,0,0,0,0,122,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,1,0,0,0,0,0,0,29
5,1926,Beit Rimon,1162,1.0,1,0,390,322,0,322,7,4,1,1,0,0,223,0,0,0,0,0,0,0,0,2,54,0,0,0,6,0,19,0,0,0,0,0,0,5
5,1630,Beit Shean,9200,1.0,5,0,662,466,3,463,9,2,13,0,0,0,13,0,0,0,0,0,0,0,2,18,298,0,0,0,6,0,31,0,0,0,0,0,0,71
5,1631,Beit Shean,9200,2.0,5,0,590,383,2,381,11,3,5,0,0,0,7,1,0,0,0,0,0,0,0,11,236,0,0,0,2,0,23,0,0,0,0,0,0,82
5,1632,Beit Shean,9200,3.0,21,0,784,545,0,545,6,7,0,0,0,0,13,0,0,0,0,0,0,0,0,1,327,0,0,0,6,0,29,0,0,0,0,0,0,156
5,1633,Beit Shean,9200,4.0,8,0,533,384,2,382,4,5,6,0,0,0,18,0,0,0,0,0,0,0,0,2,237,0,0,0,4,1,25,0,0,0,0,0,0,80
5,1634,Beit Shean,9200,5.0,4,0,650,439,3,436,9,5,0,0,0,0,25,0,0,0,1,0,0,0,0,9,272,0,0,0,4,0,25,0,0,1,0,0,0,85
5,1635,Beit Shean,9200,6.0,1,0,575,434,0,434,10,5,0,0,0,0,14,0,0,0,0,0,0,0,0,7,246,0,0,0,1,0,25,0,0,0,0,0,0,126
5,1636,Beit Shean,9200,7.0,17,0,478,344,0,344,3,4,0,0,0,0,29,0,0,0,0,0,0,0,0,1,215,0,0,0,6,0,21,0,0,0,0,0,0,65
5,1637,Beit Shean,9200,8.0,17,0,467,342,0,342,15,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,31,0,0,0,0,0,0,84
5,1638,Beit Shean,9200,9.0,19,0,596,403,0,403,3,3,0,1,0,0,5,0,0,0,0,0,0,0,0,1,235,0,0,0,8,0,11,0,0,0,0,1,1,134
5,1639,Beit Shean,9200,10.0,20,0,575,478,2,476,8,4,0,0,0,0,42,0,0,0,0,0,0,0,0,5,301,0,0,0,3,0,20,0,0,0,0,0,0,93
5,1640,Beit Shean,9200,11.0,20,0,534,412,1,411,6,5,0,0,0,0,26,0,0,0,0,0,0,0,0,2,273,0,0,0,1,0,45,0,0,0,0,0,0,53
5,1641,Beit Shean,9200,12.0,12,0,705,435,4,431,7,6,0,0,0,0,12,0,0,0,0,0,0,0,0,16,249,0,0,0,4,0,20,0,0,0,0,0,0,117
5,1642,Beit Shean,9200,13.0,15,0,487,332,3,329,9,3,0,0,0,0,8,0,0,0,0,0,0,0,0,13,212,0,0,0,3,0,42,0,0,0,0,0,0,39
5,1643,Beit Shean,9200,14.0,11,0,698,497,1,496,4,8,0,0,0,0,37,0,0,0,0,0,0,0,1,6,306,0,0,0,5,0,56,0,0,0,0,0,1,72
5,1644,Beit Shean,9200,15.0,12,0,634,473,3,470,11,7,0,1,0,0,39,0,1,0,0,0,0,0,0,4,321,0,0,0,4,0,23,0,0,0,0,0,0,59
5,1645,Beit Shean,9200,16.0,12,0,597,446,0,446,5,1,0,0,0,0,26,0,0,0,0,0,0,0,0,6,301,0,0,0,1,0,33,0,0,0,0,0,0,73
5,1646,Beit Shean,9200,17.0,14,0,609,433,3,430,7,10,0,0,0,0,18,0,0,0,0,0,0,0,0,2,263,0,0,0,2,0,18,1,0,0,0,0,0,109
5,1647,Beit Shean,9200,18.0,16,0,608,393,3,390,10,0,1,0,0,0,4,0,0,0,0,0,0,0,0,37,231,0,0,1,3,0,16,0,0,0,1,0,0,86
5,1648,Beit Shean,9200,19.0,3,0,705,465,1,464,1,5,0,0,0,0,11,0,0,0,0,0,0,0,0,5,298,0,0,0,5,0,22,0,0,0,0,0,0,117
5,1649,Beit Shean,9200,20.0,3,0,627,413,3,410,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,13,258,0,0,0,4,0,23,0,0,1,0,0,0,90
5,1650,Beit Shean,9200,21.0,4,0,468,272,1,271,3,4,2,0,0,0,11,0,0,0,0,0,0,0,0,1,180,0,0,0,3,0,15,0,0,0,0,0,0,52
5,1651,Beit Shean,9200,22.0,1,0,555,404,2,402,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,6,272,1,0,0,4,0,43,0,0,0,0,0,0,55
5,1652,Beit Shean,9200,23.0,18,0,483,373,1,372,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,1,251,0,0,0,1,0,6,0,0,0,0,0,0,95
5,1653,Beit Shean,9200,24.0,20,0,738,586,2,584,9,9,1,0,0,0,52,0,0,0,0,0,0,0,0,2,368,0,0,0,1,0,42,0,0,0,0,0,0,100
2,828,Beit Shemesh,2610,2.0,5,0,647,415,3,412,11,21,0,1,0,0,6,0,0,1,0,0,0,0,0,28,207,0,0,0,2,0,48,0,0,0,0,1,0,86
2,829,Beit Shemesh,2610,3.0,7,0,737,470,8,462,18,13,2,1,0,0,10,1,0,0,0,0,0,0,0,32,283,0,0,0,3,0,28,0,0,0,0,0,0,71
2,830,Beit Shemesh,2610,4.0,39,0,722,446,5,441,11,3,0,0,0,0,9,0,0,0,0,0,0,0,0,22,283,0,0,0,1,0,44,0,0,0,0,0,1,67
