settlement name,settlement ID,Ballot num,BZB,Voters,Rejected,Accepted,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
Bat Yam,6200,154.1,579,364,0,364,2,34,0,0,9,0,0,0,1,66,0,0,0,0,6,0,14,73,1,3,0,0,0,2,1,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,108
Bat Yam,6200,154.2,579,319,0,319,3,29,0,0,7,0,0,0,0,55,0,0,0,0,11,0,19,73,5,10,0,0,0,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Bat Yam,6200,154.3,579,417,2,415,2,17,0,10,0,0,0,0,0,85,1,0,0,0,13,0,20,89,4,11,0,0,0,3,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Bat Yam,6200,154.4,579,389,1,388,3,26,0,0,13,0,0,0,0,59,0,0,0,0,15,0,26,102,2,3,0,0,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,88
Bat Yam,6200,154.5,579,372,3,369,5,77,0,0,13,0,0,0,0,49,0,0,0,0,12,0,30,78,0,10,0,0,0,2,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40
Bat Yam,6200,155.0,689,349,1,348,11,1,0,0,12,0,0,0,0,11,1,0,0,0,33,0,44,106,8,8,0,0,0,6,1,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
Bat Yam,6200,156.0,574,290,1,289,0,1,0,0,12,0,0,0,0,2,0,0,0,0,12,0,38,135,8,14,2,0,0,2,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Bat Yam,6200,157.0,597,310,4,306,7,2,0,0,12,0,0,0,0,9,1,0,0,0,25,0,32,132,3,5,0,0,0,3,3,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Bat Yam,6200,158.0,607,347,7,340,13,2,0,0,5,0,0,0,0,1,0,0,0,0,19,0,92,104,7,8,0,0,2,4,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
Bat Yam,6200,161.0,630,419,4,415,33,1,0,0,12,0,0,0,0,16,0,0,0,0,20,0,9,141,11,5,0,0,1,13,0,0,0,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17
Bat Yam,6200,163.0,685,337,0,337,1,2,0,0,18,0,0,0,0,8,0,0,0,0,22,0,65,125,5,3,0,0,2,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0,0,0,2,0,16
Bat Yam,6200,164.0,647,422,5,417,17,5,0,0,14,0,0,0,1,14,0,0,0,0,23,0,44,142,10,6,0,0,1,8,1,0,0,117,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11
Bat Yam,6200,165.0,770,525,1,524,12,10,0,0,17,0,0,0,1,32,0,0,0,2,45,0,35,187,10,12,0,0,0,10,0,0,1,115,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33
Bat Yam,6200,166.0,648,439,6,433,15,1,0,0,14,0,0,0,0,17,0,0,0,0,28,0,46,180,4,8,0,0,0,13,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Bat Yam,6200,167.0,579,433,0,433,16,0,0,0,17,0,0,0,0,15,0,0,0,2,23,0,5,167,3,8,0,0,0,15,0,0,0,146,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13
Bat Yam,6200,168.0,598,350,2,348,9,2,0,0,11,0,0,0,1,11,0,0,0,0,21,0,29,128,1,3,0,0,1,10,2,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Bat Yam,6200,170.0,566,381,2,379,13,1,0,1,11,0,1,0,0,21,0,0,0,2,22,0,56,130,3,8,0,0,1,8,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
Bat Yam,6200,171.0,560,279,4,275,6,2,0,0,8,0,0,0,0,4,0,0,0,0,18,0,54,92,1,5,0,0,0,3,2,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Bat Yam,6200,172.0,601,353,0,353,7,0,0,2,3,1,0,0,0,6,0,0,0,0,26,0,50,135,3,5,0,0,0,13,0,0,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
Bat Yam,6200,173.0,668,412,2,410,20,2,0,1,13,0,0,0,0,65,1,0,0,0,18,0,35,121,7,5,0,0,0,6,0,0,0,83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31
Bat Yam,6200,174.0,651,363,6,357,9,2,0,0,26,0,0,0,0,7,0,0,0,0,23,0,73,110,2,4,0,0,0,1,3,0,0,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
Bat Yam,6200,175.0,578,450,2,448,33,2,0,0,19,0,0,0,0,30,0,0,0,0,23,0,17,109,4,12,0,0,0,15,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Bat Yam,6200,178.1,603,314,0,314,5,0,0,0,16,0,0,0,0,1,0,0,0,0,25,0,50,105,0,5,0,0,0,8,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31
Bat Yam,6200,178.2,603,313,1,312,4,0,0,0,10,0,0,0,0,7,0,0,0,0,14,0,49,131,2,3,0,0,0,0,3,0,0,66,1,0,0,0,0,0,1,0,0,0,0,0,1,0,20
Bat Yam,6200,178.3,603,311,4,307,3,3,0,0,9,0,0,0,0,7,0,0,0,1,17,0,38,121,2,7,1,0,0,5,0,0,0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
Bat Yam,6200,178.4,603,296,3,293,9,4,0,0,9,0,0,0,0,7,0,0,0,0,15,0,59,88,9,5,0,0,0,2,1,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39
Bat Yam,6200,178.5,602,298,1,297,5,4,0,0,11,0,0,0,0,5,0,0,0,0,23,0,59,87,5,3,0,0,0,4,2,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
Bat Yam,6200,180.0,527,333,1,332,13,3,0,0,13,0,0,0,0,7,0,0,0,0,15,0,30,136,4,7,1,0,0,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
Bat Yam,6200,181.0,664,370,1,369,14,5,0,0,10,1,0,0,0,12,0,0,0,0,18,0,28,154,3,7,0,0,0,10,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Bat Yam,6200,182.0,707,378,3,375,8,5,0,0,14,0,0,0,0,15,0,1,0,0,26,0,33,133,3,4,0,0,0,4,1,0,0,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Bat Yam,6200,184.0,719,356,5,351,16,1,0,0,10,0,0,0,0,7,0,0,0,0,25,0,35,133,8,10,0,0,0,2,3,0,0,89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
Bat Yam,6200,185.0,637,395,3,392,10,1,0,0,8,0,0,0,0,9,0,0,0,0,14,0,27,169,7,10,0,0,0,11,1,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Bat Yam,6200,187.0,561,203,4,199,4,2,0,2,4,0,0,0,1,3,2,0,0,0,12,0,36,83,5,2,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bat Yam,6200,188.0,507,253,1,252,8,3,0,0,4,0,0,0,0,4,0,0,0,1,11,0,33,101,1,5,0,0,0,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Bat Yam,6200,189.0,552,251,0,251,16,2,0,0,13,0,0,0,0,4,0,0,0,0,16,0,41,69,6,4,0,0,0,4,0,0,0,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16
Bat Yam,6200,190.0,652,295,3,292,5,2,0,0,11,0,0,0,0,12,0,0,0,0,18,0,44,127,2,7,0,0,0,1,6,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Bat Yam,6200,191.0,461,235,1,234,3,4,0,0,11,0,0,0,1,2,0,1,0,0,4,0,39,99,4,7,0,0,0,1,1,0,0,44,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10
Bat Yam,6200,192.0,444,230,2,228,8,1,1,5,10,0,0,0,0,4,0,0,0,0,22,0,18,62,7,8,0,0,0,2,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Bat Yam,6200,193.1,587,346,0,346,5,2,0,0,8,0,0,0,0,1,0,0,0,0,6,0,12,184,4,3,0,0,0,10,1,0,0,79,0,0,0,0,0,3,0,0,0,1,0,0,0,0,27
Bat Yam,6200,193.2,587,330,0,330,9,1,0,0,10,0,0,0,0,12,0,0,0,0,13,0,19,153,1,8,0,0,0,9,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Bat Yam,6200,193.3,587,340,0,340,13,1,0,2,15,0,0,0,0,9,0,0,0,0,16,0,23,139,6,7,0,0,0,10,1,0,0,85,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10
Bat Yam,6200,193.4,587,341,6,335,14,2,0,1,8,0,0,0,2,0,0,0,0,0,17,0,20,156,6,6,0,0,1,10,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
Bat Yam,6200,193.5,587,323,0,323,8,2,0,0,7,0,0,0,0,6,0,0,0,0,5,0,31,158,0,6,0,0,0,12,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Bat Yam,6200,193.6,586,315,3,312,14,4,0,1,8,0,0,0,0,9,0,0,0,0,6,0,32,128,4,8,0,0,0,8,1,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
Bat Yam,6200,194.0,600,359,3,356,9,3,0,2,7,0,0,0,1,19,0,0,0,0,19,0,12,165,1,5,0,0,0,7,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Bat Yam,6200,195.0,679,413,10,403,12,1,0,0,4,0,0,0,0,10,0,0,0,1,26,1,31,184,6,3,0,0,0,11,2,0,0,84,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25
Bat Yam,6200,196.0,410,213,4,209,3,1,0,0,13,0,0,0,0,4,0,0,0,0,7,0,46,76,1,7,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15
Bat Yam,6200,197.0,453,271,6,265,11,5,0,0,13,0,0,0,0,14,0,0,0,0,15,0,54,87,4,5,0,0,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Bat Yam,6200,198.0,460,245,1,244,4,1,0,0,7,0,0,0,0,2,0,0,0,0,11,0,33,111,0,4,0,0,1,6,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Bat Yam,6200,199.0,567,310,2,308,4,0,0,0,14,0,0,0,0,4,0,0,0,0,22,0,27,152,3,6,0,0,2,9,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
Bat Yam,6200,200.0,560,345,2,343,6,2,0,0,11,0,1,0,1,13,0,0,0,1,27,0,18,168,2,3,0,0,0,8,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Bat Yam,6200,201.0,422,239,2,237,4,4,0,0,5,0,0,0,0,6,0,0,0,0,11,0,36,83,4,2,0,0,0,5,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Bat Yam,6200,203.0,537,285,0,285,7,2,0,0,7,0,0,0,0,10,0,0,0,0,8,0,46,88,5,3,0,0,2,6,1,0,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Bat Yam,6200,210.0,469,219,4,215,2,2,1,0,4,0,0,0,0,2,0,0,0,0,12,0,60,74,1,3,0,0,0,2,2,0,0,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15
Bat Yam,6200,211.0,633,411,0,411,11,0,0,0,10,0,0,0,0,10,0,0,0,0,19,0,30,178,8,10,1,0,0,12,2,0,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Bat Yam,6200,212.0,630,406,2,404,16,1,1,0,12,0,0,0,0,2,0,0,0,0,14,0,22,196,3,10,0,0,0,5,0,0,0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
Bat Yam,6200,950.0,779,474,11,463,2,4,1,0,11,0,0,0,0,5,1,0,0,1,13,0,171,157,6,14,0,0,0,2,0,0,0,62,0,0,0,0,0,1,0,0,0,2,0,0,0,1,9
Bat Yam,6200,951.0,480,146,0,146,5,1,0,0,2,0,0,0,0,1,0,0,0,0,6,0,22,63,3,2,0,0,0,4,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Bat Yam,6200,952.0,761,519,1,518,22,5,0,2,23,0,0,0,0,6,0,0,0,0,29,0,36,224,4,13,0,0,0,12,0,0,0,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
Bat Ayin,3794,1.0,429,321,0,321,0,10,0,0,87,0,0,0,0,131,0,0,0,0,1,0,0,41,4,36,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
Bat Ayin,3794,2.0,422,329,0,329,0,7,0,0,91,0,0,0,0,114,0,0,0,0,0,0,0,51,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Shlomo's daughter,33,1.0,432,358,3,355,45,1,0,2,10,0,0,0,0,6,0,0,0,0,12,0,1,53,30,12,0,0,0,9,1,0,0,168,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
Jedidah-Maker,1292,1.0,598,249,6,243,2,0,56,143,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,1,0,0,0,0,1,0,0,15,0,0,0,1,0,6,0,0,1,0,0,0,0,1,3
Jedidah-Maker,1292,2.0,743,308,5,303,1,0,78,202,0,1,0,0,0,0,0,0,0,1,1,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
Jedidah-Maker,1292,3.0,710,315,2,313,1,0,58,193,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,1,0,0,0,1,0,0,9,0,0,0,0,0,23,0,0,1,0,0,0,0,2,10
Jedidah-Maker,1292,4.0,728,368,4,364,3,0,84,257,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
Jedidah-Maker,1292,5.0,701,354,2,352,2,1,58,236,1,0,0,0,0,2,1,0,0,0,0,0,1,3,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Jedidah-Maker,1292,6.0,676,288,4,284,0,0,87,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1
Jedidah-Maker,1292,7.0,721,336,1,335,4,0,72,183,0,0,0,0,0,0,0,0,1,0,2,0,0,1,19,0,0,0,0,0,0,0,0,9,0,0,0,1,0,11,0,0,1,1,0,0,1,28,1
Jedidah-Maker,1292,8.0,754,322,4,318,2,0,76,192,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,14,3
Jedidah-Maker,1292,9.0,741,342,8,334,7,0,98,181,0,0,0,0,0,0,0,0,0,0,2,0,0,1,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,16,1
Jedidah-Maker,1292,10.0,740,314,5,309,1,0,88,183,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,1,2,11,0
Jedidah-Maker,1292,11.0,700,370,4,366,4,0,105,227,0,0,0,0,0,1,0,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,6,2
Jedidah-Maker,1292,12.0,714,299,0,299,3,0,49,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1
Jedidah-Maker,1292,13.0,716,295,9,286,3,0,81,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,1,5,0,0,0,2,0,0,1,11,2
Jedidah-Maker,1292,14.0,744,288,4,284,1,0,68,179,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6
Jedidah-Maker,1292,15.0,723,300,3,297,6,0,72,158,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,12,0,0,1,0,1,8,0,0,0,1,0,0,0,16,1
Jedidah-Maker,1292,16.0,746,325,4,321,6,0,95,170,0,0,0,0,0,0,1,0,0,1,1,0,0,2,21,1,0,0,0,0,0,0,0,4,0,1,0,0,1,6,0,0,0,0,0,0,0,11,0
Jedidah-Maker,1292,17.0,741,364,4,360,2,0,123,178,0,0,0,0,0,0,0,0,0,0,1,0,1,4,10,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,0,1,1,1,0,0,5,23
Jedidah-Maker,1292,18.0,693,312,2,310,2,0,75,216,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Jedidah-Maker,1292,19.0,648,247,5,242,1,0,89,129,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1
Jedidah-Maker,1292,20.0,561,297,3,294,7,0,108,126,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,1,0,0,0,11,0,0,1,1,0,1,0,0,0,0,0,0,0,21,0
Jules,485,1.0,753,364,2,362,1,4,0,3,1,0,0,0,0,7,4,0,0,0,36,0,19,47,18,8,3,0,3,1,0,0,0,191,0,0,3,1,0,5,0,0,0,0,1,0,1,0,5
Jules,485,2.0,759,402,7,395,2,2,1,0,1,0,0,0,0,0,0,0,0,0,29,0,14,33,28,7,1,0,3,10,0,0,0,245,0,1,0,0,0,8,0,0,0,0,1,0,2,0,7
Jules,485,3.0,787,449,0,449,2,2,0,1,4,0,0,0,0,0,0,0,0,0,49,0,22,22,24,29,0,0,4,0,0,0,0,252,0,1,0,0,0,9,1,0,0,0,0,0,0,0,27
Jules,485,4.0,785,438,12,426,4,0,1,1,0,0,0,0,1,1,0,0,0,0,25,0,24,141,34,6,0,0,1,0,0,0,0,175,1,2,0,0,0,7,0,0,0,0,0,0,0,0,2
Jules,485,5.0,766,447,0,447,1,0,0,1,1,0,0,0,1,0,0,0,0,1,12,0,5,27,31,5,1,0,42,0,0,0,1,301,0,1,0,0,0,10,0,0,0,0,0,0,0,0,6
Jules,485,6.0,756,474,4,470,5,0,3,2,0,0,0,0,1,0,0,0,0,0,29,0,14,21,63,13,17,0,9,0,0,0,1,262,0,1,0,0,0,13,0,0,0,1,0,0,0,0,15
Jaljulia,627,1.0,659,432,6,426,2,1,209,112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
Jaljulia,627,2.0,701,496,5,491,2,0,288,156,0,0,2,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
Jaljulia,627,3.0,661,514,4,510,5,0,198,160,0,0,0,0,0,1,0,0,0,0,0,0,0,4,106,2,0,0,0,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13
Jaljulia,627,4.0,691,465,4,461,2,0,209,163,2,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
Jaljulia,627,5.0,724,492,3,489,7,0,198,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,35
Jaljulia,627,6.0,706,489,3,486,5,0,186,134,0,0,0,0,0,0,0,0,0,0,0,0,1,3,76,0,0,0,0,1,0,0,0,23,1,0,0,0,0,1,0,0,1,0,0,0,0,1,53
Jaljulia,627,7.0,692,489,3,486,5,0,169,241,0,0,0,0,0,1,0,0,0,0,0,0,1,1,43,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
Jaljulia,627,8.0,666,436,0,436,0,0,258,86,0,0,0,0,0,1,0,0,0,0,1,1,0,7,58,0,0,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11
Jaljulia,627,9.0,709,435,5,430,2,0,203,137,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,1,0,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,1,0,1,16
Jenaviv (tribe),976,1.0,448,155,3,152,14,2,34,8,0,0,0,0,1,0,1,0,0,0,1,5,0,4,29,2,0,0,7,1,1,2,1,21,0,1,0,1,1,2,2,0,3,0,1,0,2,2,3
Jessar al-Zarqa,541,1.0,714,111,3,108,4,0,22,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,14,0,0,1,0,1,0,0,0,2,0,1,0,0,0,6
Jessar al-Zarqa,541,2.0,714,133,0,133,3,1,42,38,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17
Jessar al-Zarqa,541,3.0,707,154,3,151,7,0,39,62,0,0,0,0,0,1,0,0,0,0,1,1,0,6,8,1,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5
Jessar al-Zarqa,541,4.0,623,122,0,122,2,1,26,43,1,0,0,0,0,0,1,0,0,0,3,2,0,3,11,0,0,0,1,1,0,0,0,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,13
Jessar al-Zarqa,541,5.0,643,130,0,130,5,0,35,37,0,0,0,0,0,2,0,0,0,0,2,0,0,4,18,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,13
Jessar al-Zarqa,541,6.0,696,119,0,119,0,1,43,29,0,0,0,0,0,1,0,0,0,0,7,0,0,3,10,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Jessar al-Zarqa,541,7.0,711,102,3,99,2,0,28,48,0,1,0,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jessar al-Zarqa,541,8.0,724,500,0,500,5,0,90,245,0,0,0,0,0,0,0,0,0,1,17,0,0,1,11,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119
Jessar al-Zarqa,541,9.0,601,97,1,96,9,0,31,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Jessar al-Zarqa,541,10.0,677,105,3,102,5,0,35,35,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jessar al-Zarqa,541,11.0,678,119,1,118,3,0,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
Jessar al-Zarqa,541,12.0,611,100,2,98,3,0,33,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
Jessar al-Zarqa,541,13.0,591,100,4,96,1,1,43,29,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Jash (block of milk),487,1.0,598,260,5,255,14,0,26,134,0,0,0,0,0,0,1,0,0,0,1,0,21,2,15,0,0,0,0,1,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5
Jash (block of milk),487,2.0,620,274,5,269,9,0,45,120,0,0,0,0,0,0,0,0,0,0,1,0,28,1,26,1,0,0,1,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Jash (block of milk),487,3.0,676,356,4,352,1,0,31,118,0,0,0,0,0,0,0,0,1,0,2,0,56,1,34,0,0,0,0,2,0,1,1,79,0,2,0,0,1,1,0,0,0,0,0,0,0,0,21
Jash (block of milk),487,4.0,544,263,4,259,0,0,11,129,0,0,0,0,1,0,0,0,0,0,0,0,35,1,16,0,0,0,0,18,0,0,0,41,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4
Jet,628,1.0,765,275,6,269,0,0,94,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
Jet,628,2.0,623,232,1,231,1,0,58,131,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jet,628,3.0,626,174,4,170,0,0,55,76,0,0,0,0,0,2,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Jet,628,4.0,641,238,3,235,1,0,73,125,0,0,0,0,0,1,0,0,0,0,1,0,0,2,29,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet,628,5.0,553,166,2,164,0,0,48,96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet,628,6.0,719,276,2,274,0,0,67,163,0,0,0,0,0,0,0,0,0,0,1,1,0,2,27,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Jet,628,7.0,652,258,3,255,1,0,72,158,0,0,0,0,0,0,1,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet,628,8.0,728,278,7,271,2,0,60,149,0,1,0,0,0,1,0,0,0,0,0,0,0,3,42,0,0,0,1,4,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jet,628,9.0,634,244,2,242,1,0,84,108,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jet,628,10.0,747,309,4,305,2,0,117,134,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Jet,628,11.0,680,261,4,257,1,0,61,149,0,0,0,0,0,0,0,0,0,0,1,0,0,3,32,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Jet,628,12.0,604,266,7,259,1,0,74,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
